shipment_id,truck_id,origin_port,border,destination,depart_time,border_arrival_time,border_exit_time,arrival_time,goods_category,weight_kg,declared_value_usd,fuel_price_usd_per_litre,rainfall_indicator,delay_reason
SHP00877,TRK695,Mombasa,Malaba,Kampala,2024-04-12 20:00:00,2024-04-13 09:31:37.600832,2024-04-13 16:05:20.890690,2024-04-13 22:25:30.240440,Fuel,24143.99,34439.45,1.33,0,None
SHP00878,TRK505,Mombasa,Malaba,Kampala,2024-02-25 09:00:00,2024-02-25 19:33:00.493659,2024-02-26 08:50:44.380045,2024-02-26 14:21:14.374713,Electronics,19032.48,20210.12,1.38,0,Customs Inspection
SHP00879,TRK402,Mombasa,Malaba,Kampala,2024-04-23 16:00:00,2024-04-24 02:06:34.018955,2024-04-24 06:07:52.266882,2024-04-24 12:28:01.322918,Machinery,19269.77,19953.11,1.33,1,None
SHP00880,TRK518,Mombasa,Malaba,Kampala,2024-04-04 15:00:00,2024-04-05 00:54:07.641196,2024-04-05 01:09:49.768837,2024-04-05 06:41:35.910180,Electronics,11625.33,11461.85,1.14,0,None
SHP00881,TRK401,Mombasa,Malaba,Kampala,2024-05-08 16:00:00,2024-05-09 03:16:47.680818,2024-05-09 12:32:41.298244,2024-05-09 16:51:26.787992,Food,23899.09,20765.59,1.14,0,None
SHP00882,TRK659,Mombasa,Malaba,Kampala,2024-02-21 10:00:00,2024-02-21 19:10:47.560574,2024-02-22 00:26:37.843801,2024-02-22 05:45:38.918414,Food,21178.17,28335.08,1.52,0,None
SHP00883,TRK822,Mombasa,Malaba,Kampala,2024-06-03 04:00:00,2024-06-03 17:59:25.550113,2024-06-04 01:16:00.005404,2024-06-04 08:16:34.325740,Pharmaceuticals,5258.75,5168.27,1.49,1,None
SHP00884,TRK942,Mombasa,Malaba,Kampala,2024-03-29 12:00:00,2024-03-30 01:40:29.604161,2024-03-30 02:44:10.967080,2024-03-30 10:01:25.770032,Textiles,8897.78,10058.08,1.36,0,None
SHP00885,TRK986,Mombasa,Malaba,Kampala,2024-04-11 07:00:00,2024-04-11 16:21:41.608131,2024-04-11 19:34:46.911481,2024-04-12 02:34:34.485366,Machinery,13141.91,15913.57,1.38,1,None
SHP00886,TRK839,Mombasa,Malaba,Kampala,2024-04-28 10:00:00,2024-04-28 22:45:05.361589,2024-04-29 07:30:05.920431,2024-04-29 12:45:14.198033,Electronics,11431.89,16683.14,1.31,1,None
SHP00887,TRK560,Mombasa,Malaba,Kampala,2024-05-22 00:00:00,2024-05-22 10:14:53.523614,2024-05-22 11:47:37.558415,2024-05-22 18:06:13.680075,Electronics,9583.58,12616.43,1.35,1,None
SHP00888,TRK447,Mombasa,Malaba,Kampala,2024-02-27 13:00:00,2024-02-27 23:33:15.537922,2024-02-28 06:35:13.495761,2024-02-28 13:35:51.312806,Textiles,10007.79,11772.39,1.26,0,None
SHP00889,TRK681,Mombasa,Malaba,Kampala,2024-01-09 04:00:00,2024-01-09 12:55:19.730773,2024-01-09 17:47:07.349957,2024-01-10 01:35:45.330615,Food,18522.86,25180.01,1.56,1,None
SHP00890,TRK490,Mombasa,Malaba,Kampala,2024-02-22 12:00:00,2024-02-22 20:22:56.119759,2024-02-22 23:02:33.728356,2024-02-23 04:35:18.375669,Machinery,10390.04,12454.13,1.33,1,None
SHP00891,TRK195,Mombasa,Malaba,Kampala,2024-02-13 03:00:00,2024-02-13 15:02:57.527618,2024-02-13 17:31:19.005989,2024-02-13 22:13:56.965752,Textiles,9201.22,10508.06,1.19,0,None
SHP00892,TRK495,Mombasa,Malaba,Kampala,2024-03-13 06:00:00,2024-03-13 15:23:53.651601,2024-03-13 17:24:20.351116,2024-03-14 00:02:38.157578,Fuel,29093.27,30782.33,1.11,1,None
SHP00893,TRK980,Mombasa,Malaba,Kampala,2024-04-15 12:00:00,2024-04-15 20:56:31.965829,2024-04-16 02:11:05.720501,2024-04-16 06:37:40.433356,Construction Materials,23368.26,30850.78,1.29,0,None
SHP00894,TRK233,Mombasa,Malaba,Kampala,2024-02-22 09:00:00,2024-02-22 19:35:35.534609,2024-02-23 01:18:29.389105,2024-02-23 08:08:48.660347,Machinery,11493.19,13821.3,1.26,0,None
SHP00895,TRK614,Mombasa,Malaba,Kampala,2024-06-24 14:00:00,2024-06-24 23:39:09.525115,2024-06-25 03:21:41.786251,2024-06-25 07:23:28.969897,Electronics,11685.97,16094.01,1.4,0,None
SHP00896,TRK638,Mombasa,Malaba,Kampala,2024-03-25 18:00:00,2024-03-26 07:16:31.570856,2024-03-26 09:09:59.304151,2024-03-26 15:00:26.249815,Construction Materials,15781.7,13631.79,1.42,1,None
SHP00897,TRK455,Mombasa,Malaba,Kampala,2024-06-28 22:00:00,2024-06-29 10:45:14.690560,2024-06-29 17:38:33.413536,2024-06-29 23:12:25.114833,Textiles,10289.86,9493.31,1.22,1,None
SHP00898,TRK568,Mombasa,Malaba,Kampala,2024-04-08 21:00:00,2024-04-09 06:06:02.397288,2024-04-09 15:28:56.127238,2024-04-09 21:45:24.187067,Machinery,23370.18,19410.46,1.54,0,None
SHP00899,TRK380,Mombasa,Malaba,Kampala,2024-06-09 17:00:00,2024-06-10 02:45:04.815155,2024-06-10 10:33:11.130715,2024-06-10 18:13:05.797918,Pharmaceuticals,6359.23,9103.65,1.55,1,None
SHP00900,TRK880,Mombasa,Malaba,Kampala,2024-05-21 03:00:00,2024-05-21 16:58:18.833841,2024-05-22 10:55:24.479234,2024-05-22 15:13:46.563594,Fuel,30087.9,40488.01,1.31,0,System Downtime
SHP00901,TRK312,Mombasa,Malaba,Kampala,2024-05-09 01:00:00,2024-05-09 11:46:22.817714,2024-05-09 16:05:51.268549,2024-05-09 20:23:25.283634,Pharmaceuticals,6053.73,6800.35,1.27,1,None
SHP00902,TRK976,Mombasa,Malaba,Kampala,2024-02-19 12:00:00,2024-02-19 20:13:35.932651,2024-02-20 08:39:55.746112,2024-02-20 13:40:04.468668,Pharmaceuticals,7502.82,7720.23,1.47,1,Traffic Congestion
SHP00903,TRK169,Mombasa,Malaba,Kampala,2024-01-22 17:00:00,2024-01-23 04:56:31.688261,2024-01-23 07:50:03.834312,2024-01-23 14:41:19.408478,Machinery,11085.63,15234.97,1.52,0,None
SHP00904,TRK958,Mombasa,Malaba,Kampala,2024-01-05 19:00:00,2024-01-06 03:36:11.126615,2024-01-06 06:06:09.391312,2024-01-06 11:16:45.074325,Construction Materials,29828.93,27380.49,1.44,0,None
SHP00905,TRK793,Mombasa,Malaba,Kampala,2024-03-10 04:00:00,2024-03-10 14:38:38.212603,2024-03-10 20:08:03.317698,2024-03-11 00:50:45.656991,Pharmaceuticals,2206.67,2808.06,1.21,0,None
SHP00906,TRK956,Mombasa,Malaba,Kampala,2024-06-11 16:00:00,2024-06-12 03:50:45.863288,2024-06-12 18:08:49.554525,2024-06-13 01:00:45.864763,Fuel,27812.37,28252.56,1.13,0,Customs Inspection
SHP00907,TRK890,Mombasa,Malaba,Kampala,2024-04-06 06:00:00,2024-04-06 19:34:22.523930,2024-04-06 23:31:32.729872,2024-04-07 05:01:27.613602,Electronics,7999.79,6489.64,1.11,0,None
SHP00908,TRK445,Mombasa,Malaba,Kampala,2024-02-19 21:00:00,2024-02-20 09:00:49.308239,2024-02-20 10:04:27.471884,2024-02-20 14:57:23.648952,Fuel,35938.48,49642.38,1.18,0,None
SHP00909,TRK145,Mombasa,Malaba,Kampala,2024-04-16 16:00:00,2024-04-17 00:38:45.970698,2024-04-17 09:54:19.911883,2024-04-17 15:12:50.748996,Construction Materials,27535.73,34069.17,1.57,1,None
SHP00910,TRK538,Mombasa,Malaba,Kampala,2024-01-31 07:00:00,2024-01-31 16:16:57.647713,2024-01-31 20:59:14.048859,2024-02-01 02:24:48.747952,Electronics,5224.92,6571.88,1.11,0,None
SHP00911,TRK569,Mombasa,Malaba,Kampala,2024-02-26 02:00:00,2024-02-26 13:56:51.972773,2024-02-26 20:11:46.980543,2024-02-27 01:18:36.770330,Construction Materials,22379.6,18958.47,1.21,1,None
SHP00912,TRK885,Mombasa,Malaba,Kampala,2024-06-02 15:00:00,2024-06-03 04:53:55.013847,2024-06-03 07:30:56.018004,2024-06-03 11:55:22.133698,Construction Materials,30825.2,44559.58,1.38,1,None
SHP00913,TRK197,Mombasa,Malaba,Kampala,2024-06-02 10:00:00,2024-06-02 23:53:18.583329,2024-06-03 05:20:24.522170,2024-06-03 12:07:31.463440,Pharmaceuticals,7547.32,10113.29,1.17,0,None
SHP00914,TRK750,Mombasa,Malaba,Kampala,2024-06-25 10:00:00,2024-06-25 23:52:05.265074,2024-06-26 01:06:36.987692,2024-06-26 07:46:32.724176,Fuel,26702.1,32736.06,1.39,1,None
SHP00915,TRK623,Mombasa,Malaba,Kampala,2024-06-12 23:00:00,2024-06-13 08:23:40.390311,2024-06-14 00:43:29.410677,2024-06-14 07:04:28.957760,Fuel,24652.12,30357.71,1.55,1,Documentation Issues
SHP00916,TRK855,Mombasa,Malaba,Kampala,2024-04-19 07:00:00,2024-04-19 18:43:06.950535,2024-04-20 05:10:35.553322,2024-04-20 09:24:58.444760,Food,17480.9,16456.66,1.29,0,None
SHP00917,TRK343,Mombasa,Malaba,Kampala,2024-06-02 14:00:00,2024-06-03 02:26:07.921738,2024-06-03 07:42:10.686019,2024-06-03 13:01:03.819886,Food,14763.08,19943.14,1.12,1,None
SHP00918,TRK763,Mombasa,Malaba,Kampala,2024-03-14 00:00:00,2024-03-14 09:22:26.616476,2024-03-14 18:27:26.769223,2024-03-15 01:23:20.142285,Food,13633.73,16053.97,1.55,0,None
SHP00919,TRK920,Mombasa,Malaba,Kampala,2024-06-24 22:00:00,2024-06-25 10:19:01.247946,2024-06-25 13:12:56.781534,2024-06-25 19:38:52.891581,Machinery,19472.38,18079.75,1.41,0,None
SHP00920,TRK990,Mombasa,Malaba,Kampala,2024-05-05 02:00:00,2024-05-05 15:43:19.081702,2024-05-06 01:51:57.037509,2024-05-06 06:04:27.376322,Electronics,19074.12,16935.77,1.19,0,None
SHP00921,TRK341,Mombasa,Malaba,Kampala,2024-05-09 02:00:00,2024-05-09 12:33:26.780032,2024-05-09 16:22:10.937805,2024-05-09 22:14:16.806970,Electronics,15825.11,15373.26,1.19,0,None
SHP00922,TRK410,Mombasa,Malaba,Kampala,2024-03-14 18:00:00,2024-03-15 04:41:22.657755,2024-03-15 08:17:00.870409,2024-03-15 14:49:33.564727,Food,22936.38,26074.52,1.58,1,None
SHP00923,TRK507,Mombasa,Malaba,Kampala,2024-04-06 05:00:00,2024-04-06 15:49:27.411267,2024-04-06 17:57:44.549928,2024-04-06 23:39:11.390433,Construction Materials,29698.56,39565.23,1.51,1,None
SHP00924,TRK120,Mombasa,Malaba,Kampala,2024-04-07 13:00:00,2024-04-08 02:07:27.311743,2024-04-08 08:57:02.964130,2024-04-08 15:59:10.523973,Food,18927.75,17166.7,1.46,1,None
SHP00925,TRK489,Mombasa,Malaba,Kampala,2024-04-28 09:00:00,2024-04-28 19:43:17.827087,2024-04-29 00:48:57.628773,2024-04-29 06:18:59.743916,Construction Materials,24616.89,25435.74,1.46,0,None
SHP00926,TRK258,Mombasa,Malaba,Kampala,2024-02-18 00:00:00,2024-02-18 08:04:37.220281,2024-02-18 20:46:59.821450,2024-02-19 02:47:09.898695,Pharmaceuticals,4245.55,4598.73,1.31,1,Truck Breakdown
SHP00927,TRK482,Mombasa,Malaba,Kampala,2024-04-08 15:00:00,2024-04-09 00:50:48.713829,2024-04-09 02:45:27.756800,2024-04-09 10:42:28.074501,Fuel,28175.75,23306.38,1.56,1,None
SHP00928,TRK679,Mombasa,Malaba,Kampala,2024-02-11 06:00:00,2024-02-11 18:34:39.738485,2024-02-12 01:25:36.266624,2024-02-12 09:15:18.461647,Textiles,11217.77,14645.6,1.35,1,None
SHP00929,TRK750,Mombasa,Malaba,Kampala,2024-06-25 11:00:00,2024-06-25 23:10:43.436900,2024-06-26 10:19:53.134503,2024-06-26 16:56:06.185723,Machinery,24184.61,23450.53,1.12,1,None
SHP00930,TRK746,Mombasa,Malaba,Kampala,2024-06-29 21:00:00,2024-06-30 05:10:10.331302,2024-06-30 10:57:38.883734,2024-06-30 17:37:24.612913,Electronics,8919.96,9979.91,1.44,1,None
SHP00931,TRK353,Mombasa,Malaba,Kampala,2024-06-03 18:00:00,2024-06-04 07:42:38.410101,2024-06-04 11:27:49.671300,2024-06-04 18:49:47.500259,Fuel,22334.61,19310.82,1.46,1,None
SHP00932,TRK507,Mombasa,Malaba,Kampala,2024-06-29 18:00:00,2024-06-30 07:50:41.544755,2024-06-30 13:31:33.998385,2024-06-30 17:50:51.014146,Electronics,18140.09,16617.71,1.31,1,None
SHP00933,TRK612,Mombasa,Malaba,Kampala,2024-05-16 21:00:00,2024-05-17 10:19:11.659127,2024-05-17 22:21:21.141903,2024-05-18 04:42:00.690607,Pharmaceuticals,4469.65,6317.76,1.46,0,Customs Inspection
SHP00934,TRK751,Mombasa,Malaba,Kampala,2024-05-26 11:00:00,2024-05-26 23:53:07.325268,2024-05-27 11:55:04.726646,2024-05-27 16:59:38.633911,Electronics,18950.25,20439.34,1.25,0,Traffic Congestion
SHP00935,TRK101,Mombasa,Malaba,Kampala,2024-01-25 02:00:00,2024-01-25 14:38:32.862508,2024-01-25 19:11:56.338404,2024-01-26 00:52:13.228724,Machinery,22399.47,29413.41,1.19,1,None
SHP00936,TRK290,Mombasa,Malaba,Kampala,2024-06-29 04:00:00,2024-06-29 13:11:17.243424,2024-06-30 01:04:52.807949,2024-06-30 05:48:33.382322,Fuel,29013.22,39749.83,1.19,0,None
SHP00937,TRK867,Mombasa,Malaba,Kampala,2024-02-16 06:00:00,2024-02-16 15:33:22.001396,2024-02-16 20:28:05.036856,2024-02-17 04:04:37.772216,Machinery,17696.07,25466.06,1.15,0,None
SHP00938,TRK181,Mombasa,Malaba,Kampala,2024-03-16 02:00:00,2024-03-16 12:15:58.936413,2024-03-16 21:16:47.443797,2024-03-17 02:23:12.819518,Food,10445.0,10072.59,1.34,0,None
SHP00939,TRK109,Mombasa,Malaba,Kampala,2024-01-16 08:00:00,2024-01-16 20:30:38.851844,2024-01-17 03:56:28.555602,2024-01-17 07:58:12.619482,Construction Materials,30784.14,25529.33,1.21,0,None
SHP00940,TRK484,Mombasa,Malaba,Kampala,2024-06-03 16:00:00,2024-06-04 05:55:16.971797,2024-06-04 09:33:08.668766,2024-06-04 16:35:52.309937,Machinery,18411.1,19072.44,1.31,1,None
SHP00941,TRK798,Mombasa,Malaba,Kampala,2024-03-28 10:00:00,2024-03-28 22:54:03.899348,2024-03-29 01:06:42.831085,2024-03-29 08:52:33.102158,Pharmaceuticals,4390.83,5390.04,1.59,1,None
SHP00942,TRK925,Mombasa,Malaba,Kampala,2024-01-26 00:00:00,2024-01-26 10:44:29.456002,2024-01-26 22:05:31.988278,2024-01-27 04:53:07.627362,Pharmaceuticals,7012.53,10150.82,1.11,0,None
SHP00943,TRK989,Mombasa,Malaba,Kampala,2024-05-15 08:00:00,2024-05-15 21:42:22.937892,2024-05-16 11:12:57.023892,2024-05-16 18:13:17.756168,Electronics,10526.45,12977.49,1.43,1,Weather Disruption
SHP00944,TRK523,Mombasa,Malaba,Kampala,2024-06-18 06:00:00,2024-06-18 14:01:07.588768,2024-06-18 20:45:03.874828,2024-06-19 03:18:12.129740,Textiles,5899.65,7337.06,1.54,1,None
SHP00945,TRK794,Mombasa,Malaba,Kampala,2024-04-23 07:00:00,2024-04-23 18:38:26.081152,2024-04-23 23:32:50.831252,2024-04-24 05:08:53.210000,Construction Materials,30879.21,32232.76,1.57,1,None
SHP00946,TRK774,Mombasa,Malaba,Kampala,2024-06-28 03:00:00,2024-06-28 15:24:20.399249,2024-06-28 17:05:18.006223,2024-06-28 22:15:49.633037,Electronics,15679.13,22090.34,1.54,0,None
SHP00947,TRK230,Mombasa,Malaba,Kampala,2024-05-07 02:00:00,2024-05-07 11:48:29.123388,2024-05-07 22:57:45.803527,2024-05-08 05:39:17.898639,Construction Materials,34744.39,39148.66,1.55,0,None
SHP00948,TRK593,Mombasa,Malaba,Kampala,2024-06-18 17:00:00,2024-06-19 02:26:43.474853,2024-06-19 08:37:29.235273,2024-06-19 13:28:16.863098,Textiles,11497.89,14831.55,1.15,0,None
SHP00949,TRK264,Mombasa,Malaba,Kampala,2024-03-24 12:00:00,2024-03-25 00:35:52.270595,2024-03-25 04:39:38.363070,2024-03-25 09:32:31.777974,Food,19988.99,29304.91,1.44,0,None
SHP00950,TRK647,Mombasa,Malaba,Kampala,2024-06-11 23:00:00,2024-06-12 09:57:06.309707,2024-06-12 19:08:32.497527,2024-06-13 02:19:28.280217,Food,23079.11,33516.54,1.48,0,None
SHP00951,TRK759,Mombasa,Malaba,Kampala,2024-03-28 12:00:00,2024-03-29 01:27:39.609916,2024-03-29 02:50:59.416826,2024-03-29 09:49:18.153430,Pharmaceuticals,4289.9,5360.11,1.38,1,None
SHP00952,TRK927,Mombasa,Malaba,Kampala,2024-02-29 07:00:00,2024-02-29 16:33:16.429289,2024-02-29 18:35:41.308861,2024-02-29 23:45:31.370499,Fuel,21782.79,28718.58,1.57,0,None
SHP00953,TRK686,Mombasa,Malaba,Kampala,2024-04-04 04:00:00,2024-04-04 17:07:11.934675,2024-04-04 19:55:39.473243,2024-04-05 03:44:38.061355,Construction Materials,29738.36,30260.54,1.4,0,None
SHP00954,TRK967,Mombasa,Malaba,Kampala,2024-04-09 13:00:00,2024-04-09 22:55:04.288565,2024-04-10 06:11:02.389178,2024-04-10 11:38:38.732509,Pharmaceuticals,7603.55,6755.11,1.43,0,None
SHP00955,TRK209,Mombasa,Malaba,Kampala,2024-04-11 00:00:00,2024-04-11 11:13:47.127576,2024-04-11 16:57:28.882711,2024-04-11 22:48:01.562601,Electronics,17242.22,17376.3,1.21,1,None
SHP00956,TRK250,Mombasa,Malaba,Kampala,2024-06-02 09:00:00,2024-06-02 17:52:30.807090,2024-06-03 01:45:30.129545,2024-06-03 08:25:11.179686,Textiles,10449.76,8611.03,1.26,0,None
SHP00957,TRK380,Mombasa,Malaba,Kampala,2024-06-29 18:00:00,2024-06-30 04:52:10.907333,2024-06-30 15:30:59.726522,2024-06-30 22:49:52.823705,Machinery,14412.89,21281.31,1.13,1,None
SHP00958,TRK256,Mombasa,Malaba,Kampala,2024-02-23 23:00:00,2024-02-24 12:36:23.750802,2024-02-24 20:41:24.016500,2024-02-25 01:35:25.049462,Pharmaceuticals,2315.4,3254.99,1.19,1,None
SHP00959,TRK844,Mombasa,Malaba,Kampala,2024-04-10 09:00:00,2024-04-10 22:54:22.814111,2024-04-11 15:27:51.546240,2024-04-11 22:06:04.750717,Textiles,4432.74,3613.11,1.3,1,Truck Breakdown
SHP00960,TRK584,Mombasa,Malaba,Kampala,2024-03-30 12:00:00,2024-03-30 22:20:46.962845,2024-03-31 08:58:35.370587,2024-03-31 15:05:16.330443,Food,14235.46,20586.53,1.45,1,None
SHP00961,TRK199,Mombasa,Malaba,Kampala,2024-02-03 10:00:00,2024-02-03 22:30:48.955967,2024-02-04 03:03:42.142021,2024-02-04 09:22:59.667010,Textiles,3487.11,5070.97,1.25,0,None
SHP00962,TRK691,Mombasa,Malaba,Kampala,2024-02-05 14:00:00,2024-02-06 02:10:32.639361,2024-02-06 05:22:32.839106,2024-02-06 10:32:24.413704,Electronics,8146.5,11104.09,1.2,0,None
SHP00963,TRK470,Mombasa,Malaba,Kampala,2024-05-27 03:00:00,2024-05-27 15:04:11.664610,2024-05-27 19:43:38.659269,2024-05-28 03:40:52.831574,Electronics,10648.34,15843.56,1.44,0,None
SHP00964,TRK157,Mombasa,Malaba,Kampala,2024-01-25 11:00:00,2024-01-26 00:50:41.829215,2024-01-26 09:07:36.128252,2024-01-26 13:50:42.841715,Fuel,22346.94,25940.43,1.27,1,None
SHP00965,TRK252,Mombasa,Malaba,Kampala,2024-06-09 23:00:00,2024-06-10 09:25:26.270310,2024-06-10 12:55:11.541862,2024-06-10 17:03:21.038583,Electronics,10949.67,11079.78,1.4,0,None
SHP00966,TRK768,Mombasa,Malaba,Kampala,2024-04-06 22:00:00,2024-04-07 11:56:49.141537,2024-04-07 20:23:20.160920,2024-04-08 03:04:18.757780,Fuel,35554.62,49969.42,1.43,1,None
SHP00967,TRK747,Mombasa,Malaba,Kampala,2024-06-16 14:00:00,2024-06-17 00:12:14.178009,2024-06-17 07:59:09.524918,2024-06-17 12:27:57.530471,Fuel,22441.03,28028.54,1.55,0,None
SHP00968,TRK123,Mombasa,Malaba,Kampala,2024-05-30 18:00:00,2024-05-31 07:55:26.745650,2024-05-31 10:06:20.712131,2024-05-31 16:01:25.488602,Pharmaceuticals,6472.16,8776.51,1.19,1,None
SHP00969,TRK760,Mombasa,Malaba,Kampala,2024-06-28 13:00:00,2024-06-28 22:47:24.648298,2024-06-29 09:17:08.729617,2024-06-29 13:47:12.134317,Food,10952.47,15730.12,1.5,0,None
SHP00970,TRK515,Mombasa,Malaba,Kampala,2024-06-28 00:00:00,2024-06-28 10:21:46.005371,2024-06-28 16:55:27.988389,2024-06-29 00:11:39.453331,Textiles,10309.77,11773.7,1.36,0,None
SHP00971,TRK871,Mombasa,Malaba,Kampala,2024-02-23 21:00:00,2024-02-24 10:23:08.209642,2024-02-25 02:25:06.066978,2024-02-25 07:08:27.631073,Construction Materials,28904.32,23231.18,1.32,1,Customs Inspection
SHP00972,TRK140,Mombasa,Malaba,Kampala,2024-02-02 18:00:00,2024-02-03 03:14:14.565845,2024-02-03 08:09:45.158695,2024-02-03 12:48:26.586467,Construction Materials,20135.21,26722.41,1.14,0,None
SHP00973,TRK618,Mombasa,Malaba,Kampala,2024-03-17 11:00:00,2024-03-18 00:47:51.565173,2024-03-18 04:42:46.678521,2024-03-18 09:23:57.764580,Pharmaceuticals,2000.51,2021.36,1.57,1,None
SHP00974,TRK774,Mombasa,Malaba,Kampala,2024-05-16 14:00:00,2024-05-16 22:50:20.869002,2024-05-17 00:46:04.072897,2024-05-17 06:43:46.449578,Food,17839.99,26585.4,1.28,0,None
SHP00975,TRK804,Mombasa,Malaba,Kampala,2024-01-26 21:00:00,2024-01-27 09:55:06.887187,2024-01-27 11:49:06.287365,2024-01-27 16:46:00.532486,Electronics,7125.01,9969.74,1.21,0,None
SHP00976,TRK716,Mombasa,Malaba,Kampala,2024-05-21 06:00:00,2024-05-21 17:33:02.515798,2024-05-22 03:12:29.417833,2024-05-22 08:19:03.916183,Pharmaceuticals,5733.88,4885.56,1.23,1,None
SHP00977,TRK765,Mombasa,Malaba,Kampala,2024-02-11 12:00:00,2024-02-11 22:44:11.063378,2024-02-12 13:43:06.940607,2024-02-12 21:29:51.203570,Pharmaceuticals,4552.06,5854.68,1.37,0,Truck Breakdown
SHP00978,TRK850,Mombasa,Malaba,Kampala,2024-03-09 20:00:00,2024-03-10 08:10:50.943371,2024-03-10 12:47:13.556708,2024-03-10 17:33:27.391562,Food,18454.63,23131.77,1.36,0,None
SHP00979,TRK529,Mombasa,Malaba,Kampala,2024-02-09 10:00:00,2024-02-09 23:57:16.898215,2024-02-10 04:19:44.172797,2024-02-10 10:03:48.403490,Fuel,39280.35,38229.54,1.24,0,None
SHP00980,TRK800,Mombasa,Malaba,Kampala,2024-05-20 13:00:00,2024-05-20 21:23:44.722158,2024-05-21 02:40:19.214070,2024-05-21 09:13:57.769911,Food,23638.68,31785.74,1.17,0,None
SHP00981,TRK380,Mombasa,Malaba,Kampala,2024-01-03 03:00:00,2024-01-03 13:15:46.569207,2024-01-04 00:14:52.175673,2024-01-04 08:07:22.513870,Machinery,28939.22,39007.57,1.16,1,None
SHP00982,TRK702,Mombasa,Malaba,Kampala,2024-05-05 03:00:00,2024-05-05 14:10:25.538566,2024-05-05 16:22:24.537658,2024-05-05 23:10:31.097373,Textiles,5537.97,5481.14,1.15,0,None
SHP00983,TRK274,Mombasa,Malaba,Kampala,2024-03-22 12:00:00,2024-03-22 21:05:02.525659,2024-03-23 03:03:54.790076,2024-03-23 10:17:22.414019,Pharmaceuticals,7808.0,9152.36,1.4,1,None
SHP00984,TRK588,Mombasa,Malaba,Kampala,2024-05-31 04:00:00,2024-05-31 13:33:15.718272,2024-05-31 23:21:43.634359,2024-06-01 06:06:31.514584,Pharmaceuticals,2932.95,2605.8,1.29,1,None
SHP00985,TRK154,Mombasa,Malaba,Kampala,2024-06-12 11:00:00,2024-06-12 23:14:42.052177,2024-06-13 06:26:51.605901,2024-06-13 11:26:38.813339,Construction Materials,23364.87,26179.18,1.32,1,None
SHP00986,TRK917,Mombasa,Malaba,Kampala,2024-04-29 16:00:00,2024-04-30 01:43:15.304683,2024-04-30 01:51:31.229625,2024-04-30 09:40:08.904665,Construction Materials,33833.54,47941.16,1.51,1,None
SHP00987,TRK750,Mombasa,Malaba,Kampala,2024-01-23 09:00:00,2024-01-23 19:26:20.719345,2024-01-24 03:33:02.925362,2024-01-24 08:48:06.336901,Fuel,32693.53,27909.98,1.22,0,None
SHP00988,TRK269,Mombasa,Malaba,Kampala,2024-05-27 01:00:00,2024-05-27 09:30:27.038610,2024-05-27 16:45:36.776562,2024-05-27 21:54:13.029008,Machinery,25783.63,20819.93,1.57,0,None
SHP00989,TRK591,Mombasa,Malaba,Kampala,2024-05-07 16:00:00,2024-05-08 04:06:38.632264,2024-05-08 16:32:27.276724,2024-05-08 23:14:52.824710,Construction Materials,28957.64,31385.16,1.41,0,Truck Breakdown
SHP00990,TRK535,Mombasa,Malaba,Kampala,2024-06-28 17:00:00,2024-06-29 05:29:52.827775,2024-06-29 19:42:08.933488,2024-06-30 00:40:45.791445,Pharmaceuticals,5967.04,8618.32,1.6,0,Weather Disruption
SHP00991,TRK559,Mombasa,Malaba,Kampala,2024-02-13 21:00:00,2024-02-14 10:34:52.003815,2024-02-14 22:35:54.328517,2024-02-15 05:39:11.759005,Electronics,7622.21,8056.19,1.17,1,Customs Inspection
SHP00992,TRK532,Mombasa,Malaba,Kampala,2024-05-06 12:00:00,2024-05-06 21:01:22.453633,2024-05-07 02:19:14.823087,2024-05-07 10:11:58.912099,Food,23710.68,23114.02,1.37,0,None
SHP00993,TRK397,Mombasa,Malaba,Kampala,2024-03-17 15:00:00,2024-03-18 00:45:40.572853,2024-03-18 01:46:09.657338,2024-03-18 06:37:17.806941,Pharmaceuticals,5787.06,6224.19,1.56,0,None
SHP00994,TRK574,Mombasa,Malaba,Kampala,2024-06-07 15:00:00,2024-06-07 23:20:41.929350,2024-06-08 03:41:39.282252,2024-06-08 07:43:04.114152,Machinery,15228.14,15954.9,1.1,0,None
SHP00995,TRK511,Mombasa,Malaba,Kampala,2024-03-31 00:00:00,2024-03-31 08:36:28.896022,2024-03-31 13:46:43.703505,2024-03-31 19:44:49.167622,Fuel,30581.93,43700.26,1.31,1,None
SHP00996,TRK107,Mombasa,Malaba,Kampala,2024-02-09 21:00:00,2024-02-10 06:30:02.910662,2024-02-10 21:21:29.061233,2024-02-11 03:14:27.122224,Food,14489.27,15935.86,1.19,1,Customs Inspection
SHP00997,TRK549,Mombasa,Malaba,Kampala,2024-06-17 14:00:00,2024-06-17 22:58:15.620893,2024-06-18 01:36:41.275976,2024-06-18 07:01:35.099966,Machinery,8127.82,11529.34,1.45,0,None
SHP00998,TRK294,Mombasa,Malaba,Kampala,2024-03-13 01:00:00,2024-03-13 09:48:07.495164,2024-03-13 11:14:02.962903,2024-03-13 16:55:06.165984,Food,23514.97,21450.8,1.2,1,None
SHP00999,TRK781,Mombasa,Malaba,Kampala,2024-03-09 03:00:00,2024-03-09 13:31:35.658971,2024-03-09 17:02:28.976481,2024-03-09 23:14:30.757371,Textiles,9135.63,8123.44,1.48,1,None
